"Melora Hardin was born on June 29, 1967 in Houston, Texas, USA as Melora Diane Hardin. She is an actress, known for 17 Again (2009), Hannah Montana: The Movie (2009) and The Office (2005). She has been married to Gildart Jackson since June 4, 1997. They have two children.",https://www.imdb.com/name/nm0002124/bio
"Matthew Weiner was born on June 29, 1965 in Baltimore, Maryland, USA. He is a writer and producer, known for Mad Men (2007), The Sopranos (1999) and The Romanoffs (2018). He has been married to Linda Brettler since January 1991. They have four children.",https://www.imdb.com/name/nm1980806/bio
"This perky, talented, blue-eyed redhead had acting aspirations from the get-go. She was born in Brooklyn on June 29, 1925, as Bernice Kamiat, to an Austrian Jewish father and a Russian Jewish mother. Cara began performing as a child and continued into her teens. After her parents' divorce, she relocated with her mother to Hollywood where she attended the Hollywood Professional School and lent her voice to both radio and animated cartoon shorts. At age 16 she was signed by 20th Century-Fox and began to play minor, often unbilled parts in drama, comedy and musicals billing herself as Bernice Kay.Throughout WWII she was always reliable for adding a little pep and zing to her smallish roles. She played various shapely secretaries, salesgirls, girlfriends, etc. in such minor fodder as Wide Open Town (1941), Happy Land (1943), In the Meantime, Darling (1944) and Don Juan Quilligan (1945), but nothing to propel her into the front ranks.Things started picking up in the post-war years. She made a splash on stage in a production of ""Born Yesterday"" and started earning notably feisty, tart-tongued roles in such films as Boomerang! (1947) and The Saxon Charm (1948). By the 1950s she showed scene-stealing potential in The Girl Next Door (1953) and The Helen Morgan Story (1957), and finally earned an Academy Award nomination for her sad, touching support turn as a widowed mother in the classic The Defiant Ones (1958) opposite Sidney Poitier and Tony Curtis. This led to a couple of flashy gangster moll roles in the film comedies Never Steal Anything Small (1959) and The Man from the Diners' Club (1963).The sitcom December Bride (1954) starring Spring Byington had deadpan quipster Harry Morgan stealing many scenes griping about scatterbrained wife Gladys (who was never shown on camera). When Morgan moved into his own spinoff series, Gladys was finally revealed in the form of Cara on the initially popular Pete and Gladys (1960) TV show. The program did not last as long as it deserved (two seasons) but the dusky-voiced Cara came off well and was escorted directly into her own series The Cara Williams Show (1964) with the equally personable Frank Aletter at her side. Molded at this time by the CBS powers-that-be as the next wacky redhead to follow in the comedy heels of Lucille Ball, the plans quickly went askew following an unfavorable network power shuffle and the canceling of her sitcom after only one season. With her momentum completely gone, her career went into rapid decline. She did manage a steady role on the first season of Rhoda (1974), and an affecting dramatic turn in the ensemble film soaper Doctors' Wives (1971). By the 1980s, however, she had officially retired.A turbulent 1950s marriage to actor John Drew Barrymore (who later became the father of actress Drew in a subsequent marriage) produced son John Blyth Barrymore who went into acting as well and appeared in a bit role in his mother's last film The One Man Jury (1978). Cara subsequently married a Beverly Hills realtor (her third husband) and later displayed a strong business acumen in interior designing and as a champion poker player. She also has one child from her first marriage.",https://www.imdb.com/name/nm0930209/bio
"Marie Matiko was born on June 29, 1970 in Los Angeles County, California, USA as Marie Bernadette Gulmatico. She is an actress, known for The Art of War (2000), Mystery Men (1999) and Date Movie (2006).",https://www.imdb.com/name/nm0559069/bio
"Faith Logan (SAG-AFTRA, AEA, AGMA) is an American actress, model, and singer. She received her Bachelor's Degree in 2015 from Manhattanville College and also holds a Master's Degree in Business Administration.Logan has gone on to appear in numerous television shows, films, theatrical productions, commercials, and music videos. She can also be spotted on the runway (with several NYFW, Street Fashion Week, and NY Bridal Fashion Week shows under her belt) and in various editorial photoshoots.In addition to her extensive on-camera experience, Logan is a classically-trained soprano who has auditioned for the Metropolitan Opera and has appeared in productions of ""Carmen"" (New Rochelle Opera), ""The Gondoliers,"" ""The Sorcerer,"" and ""Pirates of Penzance.""A self-professed ""polyglot,"" she is fluent in both French and Italian, speaks basic German and Swedish--and is learning Russian, Spanish, and Mandarin Chinese.According to her Instagram profile, she is an avid coffee and NY sports enthusiast who, on her days off, enjoys reading classic literature, cooking, working out, traveling, and volunteering for causes which are close to her heart.",https://www.imdb.com/name/nm7457303/bio
"Clementine Ford was born to actress Cybill Shepherd and her first husband, David Ford, in Memphis, Tennessee in 1979. Her parents divorced when she was still a baby, and Cybill went back to California to restart her acting career, becoming a celebrated television star on Moonlighting (1985). She also had a brief second marriage to Bruce Oppenheim, giving birth to twins Ariel Shepherd-Oppenheim and Zachariah Oppenheim. Cybill also paid for Clementine's father to move to California and for his bartending lessons, so he and Clementine can have a close father-daughter relationship, which continues to this day. Since Clementine grew up with a famous actress, she dreamed of an acting career, making her debut on her mother's other show, Cybill (1995), in 1997. She was named Miss Golden Globe in 1998, a title bestowed upon off-spring of famous actors. Clementine wasn't happy with her acting, so she enrolled in acting classes, where she met her first husband, actor Chad Todhunter. They divorced a few years later. Clementine made several guest appearances, playing daughter to her real-life mother on The L Word (2004), from 2007-2009. After that, she moved on to the daytime soap opera, The Young and the Restless (1973), and was there, for a contract role as ""Mackenzie"", for one year. Clementine also entered into a relationship with musician Linda Perry. When that ended, she married her second husband, actor Cyrus Wilcox, in 2013 and gave birth to a son, Elijah Wilcox, in 2014, and a daughter, Welles Wilcox, in 2016. She maintains a blog and continues to act, such as when she appeared in a play written by her half-sister, Ariel.",https://www.imdb.com/name/nm0285569/bio
"Michalina Olszanska was born on June 29, 1992 in Warsaw, Mazowieckie, Poland. She is an actress and producer, known for I, Olga Hepnarova (2016), Carga (2018) and Mathilde (2017). She has been married to Bartosz Rozbicki since 2019. They have one child.",https://www.imdb.com/name/nm5584702/bio
"Iva was born in Carson City Nevada, but grew up in Clovis California. She has 4 older brothers all Martial Arts instructors, three half brothers and two half sisters. Iva has one child, a daughter. At the age of 24 Iva was an EMT working on the ambulance and in the ER in Los Angeles and Fresno, CA. Iva has been acting professionally for over 28 years, Iva was accepted into the prestigious Sal Dano Actor's Workshop, taught by Sal Dano: the late and legendary acting coach. She was also accepted into the Groundlings and trained in various other techniques for over 14 years. She has appeared in over 25 independent feature films. She's guest starred and recurred on several shows, to name a few: ""Blood Relatives"", NBC's ""Las Vegas"" along side James Caan, FOX's Sci Fi series ""Space Above and Beyond"", ""Tim and Eric's Awesome Show, Great Job"".As a writer, Iva has written a one our dramatic television series titled ""Under Surveillance"", inspired by her eight-year battle with a stalker. Her stalking case was also featured on Discovery's show ""Stalker"", InTouch magazine and several other media outlets. Along with her two writing partners, Matthew Singer and David Garin George they've written an amazing action, adventure, comedy titled ""All the Best Field Trips"". Which is expected to go into pre-production in 2016. Iva is also working on a documentary about the Khmelnitsky massacre; during the period 1648-1656 where tens of thousands of Jews were massacred in the Ukraine. The scale was so great that it is considered one of the most traumatic events in Jewish history prior to the Holocaust.Iva is very involved with animal rescue and several other charitable organizations. In 2008 Iva was one of the top fundraisers for the City of Hope's Underwear Affair (finding a cure for all cancers below the waist). Iva is on the Board of Directors of ""Jodi's Voice"" an anti-stalking organization. She also works along side several victims rights advocates in order to help change legislation to protect victims of violent crimes and restructure the victims' notification system. As well they work toward protection of victims and their families, not only Calif. but also the entire United States. Iva is on the Board of Directors of the ""Los Angeles Women's International Film Festival"" overseeing all documentary films. Iva is also the Co-Founder of ""Squrrul Gurl Productions"".",https://www.imdb.com/name/nm0291655/bio
"Antoine de Saint-Exupéry was born into a family of old provincial nobility. Failing his final exams at a preparatory school, he entered the École des Beaux-Arts to study architecture. In 1921, he began military service in the 2nd Regiment of Chasseurs, and sent to Strasbourg for pilot training. The next year, he obtained his license, and was offered a transfer to the air force. But his fiancée's family objected, so he settled in Paris and took an office job. His engagement ultimately broke off, and he worked at several jobs over the next few years without success.By 1926, he was flying again. He became one of the pioneers of international postal flight in the days when aircrafts had few instruments and pilots flew by the seat of their pants. He worked on the Aéropostale between Toulouse and Dakar. His first tale, L'Aviateur (The Aviator), was published in the magazine Le Navire d'Argent. In 1928, he published his first book, Courrier-Sud (Southern Mail), and flew the Casablanca/Dakar route. He became the director of Cap Juby airfield in Rio de Oro, Sahara. In 1929, he moved to South America where he was appointed director of the Aeroposta Argentina Company. In 1931, Vol de Nuit (Night Flight), which won the Prix Femina, was published. He married Salvadoran artist and writer Consuelo Suncin Sandoval de Gómez, who became the model for the temperamental Rose in Le Petit Prince. Theirs was a stormy union as Saint-Exupéry traveled frequently and indulged in numerous affairs.During World War II, he was in New York City, but returned to France to join a squadron based in the Mediterranean. Now 44, he agreed to collect data on German troop movements in the Rhone River Valley. He took off the night of July 31, 1944, and was never seen again. A lady reported having seen a plane crash around noon on August 1st near the Bay of Carqueiranne. A body wearing a French uniform was found several days later, and buried. In 1998, a fisherman found a silver chain bracelet south of Marseille which was identified as being Saint-Exupéry's. On April 7, 2004, officials confirmed that the wreckage of a Lockheed Lightning P-38 found on the seabed off the coast of Marseille in 2000 was Saint-Exupéry's.Further research in 2006 by the dive team which recovered the wreckage located a German pilot who was flying a mission at the Bay of Carqueiranne at the time Saint-Exupéry's plane went down. Horst Rippert acknowledged that he shot at the plane, but did not report it, possibly because he was not sure he actually downed it. When the Germans heard American radio broadcasts that Saint-Exupéry was missing, Rippert said he knew that the plane he downed was his. Rippert idolized Saint-Exupéry, read all his books, and had been bothered by the incident his whole life. He told the dive team he would not have shot at the plane had he known it was Saint-Exupéry's.",https://www.imdb.com/name/nm0756686/bio
"Mellor began his career in the photographic labs at Paramount in the mid-20's. By 1934, he had graduated to full-time director of photography, working primarily on the studio's lesser productions. At the same time, he continued to serve his apprenticeship by assisting veteran cinematographer Victor Milner as first camera operator on A-grade features. Mellor left Paramount in 1943, to join the U.S. Army Photographic Unit, shooting documentary wartime footage under the aegis of director George Stevens.After the war, Mellor found regular work with most of the major studios: United Artists (1946, 1948-49), Universal (1947-48), MGM (1950-54) and 20th Century Fox (1957-62). He acquired a solid reputation for versatility across every genre of filmmaking. He excelled at outdoor and location photography, best exemplified by William A. Wellman's austere black & white pioneering saga Westward the Women (1951), and Anthony Mann's powerful revenge western The Naked Spur (1953). In stark contrast, Mellor (working again with George Stevens), also shot the black & white melodrama A Place in the Sun (1951) (with John F. Seitz), using diffuse lighting and soft focus lenses. The romantic look of the film with its lingering close-ups, contributed to the New York Times (August 29, 1951) reviewing the picture as ""a work of beauty, tenderness, power and insight"". In the same vein, the Stevens-directed Giant (1956), with its sweeping vistas, and the lush, warm look of Peyton Place (1957), offer nothing like the suitably harsh, barren desert visuals of Bad Day at Black Rock (1955), shot in widescreen Panavision.Mellor died from a heart attack while filming The Greatest Story Ever Told (1965) (Stevens again the director) and was replaced by Loyal Griggs. While the film was not a commercial success, its stylized visuals nonetheless garnered Mellor a posthumous Oscar nomination.",https://www.imdb.com/name/nm0005794/bio
"Gzuz was born on June 29, 1988 in Hamburg, Germany. He is an actor and composer, known for 4 Blocks (2017), 187 Strassenbande: 187 Allstars 2017 (2017) and Gzuz & Bonez MC: Kriminell (2015).",https://www.imdb.com/name/nm9186696/bio
"Jason Grant Smith was born on June 29, 1965. He is known for his work on X-Men: Days of Future Past (2014), Deadpool (2016) and Dawn of the Planet of the Apes (2014).",https://www.imdb.com/name/nm1684586/bio
"Oscar Tevez was born on June 29, 1951 in El Salvador. He is an actor, known for Grand Theft Auto IV (2008), Birds of Passage (2001) and Poison (1991).",https://www.imdb.com/name/nm0856668/bio
"Gustaw Lutkiewicz was born on June 29, 1924 in Kaunas, Lithuania. He was an actor, known for Lava (1989), Rdza (1982) and Kuchnia polska (1993). He was married to Wieslawa Mazurkiewicz. He died on February 24, 2017 in Warsaw, Mazowieckie, Poland.",https://www.imdb.com/name/nm0527464/bio
"Mike Olenick was born on June 29, 1978 in Red Bank, New Jersey, USA. He is known for his work on The Cure (2017), Red Luck (2014) and The Son of Samsonite (2002).",https://www.imdb.com/name/nm1351400/bio
"Inkeri Mertanen was born on June 29, 1949 in Tervo, Finland as Sirkka Inkeri Mertanen. She is an actress, known for Petterin parempi elämä (1991), The Name of the Incident (1995) and Oresteia (1991).",https://www.imdb.com/name/nm2235193/bio
"Edward Love was born on June 29, 1948 in Toledo, Ohio, USA. He is known for his work on Hairspray (1988), Steve Winwood: Higher Love (1986) and Wrong Side of the Road (1981). He died on December 27, 1991 in New York, USA.",https://www.imdb.com/name/nm0522318/bio
"Philipp Laude was born on June 29, 1990 in Kappeln, Schleswig-Holstein, Germany. He is an actor, known for Break In (2014), Potato Salad (2015) and Auf Augenhöhe (2016).",https://www.imdb.com/name/nm5419771/bio
"Michael Meisheit was born on June 29, 1972 in Cologne, North Rhine-Westphalia, Germany. He is a writer and actor, known for Lindenstraße (1985), Helden in Gummistiefeln (2005) and Then came Lucy (2011).",https://www.imdb.com/name/nm0577051/bio
"Pedro Santana Lopes was born on June 29, 1956 in Lisbon, Portugal as Pedro Miguel de Santana Lopes.",https://www.imdb.com/name/nm1540159/bio
"Pelayo Díaz was born on June 29, 1986 in Oviedo, Asturias, Spain as Pelayo Díaz Zapico. He is known for his work on Ruido (2013), Paquita Salas (2016) and La que se avecina (2007).",https://www.imdb.com/name/nm5671353/bio
"Jonas Frick was born in Lycksele in the north of Sweden 1962. He studied film in Stockholm and in 1988 directed the action comedy ""Strul,"" starring the entertainer Björn Skifs. He later turned to commercials and in 2000 moved to the United States. In 2001 he died of pneumonia in New York.",https://www.imdb.com/name/nm0294790/bio
"Pedro Paulo Rangel was born on June 29, 1948 in Rio de Janeiro, Rio de Janeiro, Brazil. He is an actor, known for Cego e Amigo Gedeão à Beira da Estrada (2002), O Coronel e o Lobisomem (2005) and The Aspones (2004).",https://www.imdb.com/name/nm0710090/bio
"Childhood spent in Hubbard, Ohio. Took acting classes at the Cincinnati Conservatory of Music in 1963 and 1964. Moved to Hollywood in 1965, learned film making through apprenticeships in editing and cinematography, and took further acting classes with the Bennes Mardenn Acting Studio in Studio City. Worked independently in film making in production, post production, which included writing and directing low budget features. Moved to San Francisco in 1975 and continued working independently on a number of productions. Through this period, he was paid for working in every film making craft except hair and makeup. Taught extensive seminars at the San Francisco Art Institute, and mentored younger film makers through their projects. Produced ""The Knight in Glass Armor"" as a cinematic exploration of improvisational story telling techniques, which won Best Dramatic Feature at the Hollywood edition of the New York Independent Film and Video Festival in 2001. In addition to film work, he also produced the complete collection of the organ music of Robert Heilbuth, and worked at acoustic consultant, and designer of major sound systems. Established Drones, Clones and Pheromones LLC in 2006 as the producer of ""The Supremacy Project.",https://www.imdb.com/name/nm0774959/bio
"Bryan Irzyk was born on June 29, 1974. He is an actor and writer, known for The Dirty Immigrants: All for One (2004), Kountry Krock (2013) and Drawing Blood (2005). He has been married to Julia Irzyk since January 14, 2012.",https://www.imdb.com/name/nm0410474/bio
"Stephen Denmark was born on June 29, 1986 in Starke, Florida, USA. He is an actor, known for Windfall (2006), Kermit's Swamp Years (2002) and Mind of Mencia (2005).",https://www.imdb.com/name/nm2296429/bio
"Kariim Ratcliff was born in Brooklyn, New York to Levester and Ida Ratcliff. Kariim's early interest in the martial arts led him to an acting career. Growing up in Bedford Stuyvesant, the middle child of ten, his seven brothers showed great ability in basketball, while Kariim showed no interest, turned to martial arts after seeing a demo at the Salvation Army boy's club. Kariim immediately turned all his time and attention to mastering the martial arts. By the time Kariim reached 11th grade at Wingate high school in Brooklyn, he had attained his 1st degree black belt in tae kwon do. His interest in acting came about after some college chums attending John Jay College of criminal justice, heard about auditions for a martial arts movie called ""The Last Dragon"". Kariim's buddies encouraged him to go audition; which he did and landed a bit part as a karate fighter. The acting bug had bitten and Kariim was off chasing roles and even doing some fight co-ordinating [toxic avenger 2]. At the present time Kariim has black belts in several styles and has even created his own system with his buddy and lifetime friend Baasim Chapman. the system is called ""nubianfist/kemet jitsu/a.k. sytem karate, founded in 1991. Until this present day, Kariim currently holds a 7th Dan in the martial arts. He is also presently working behind the scenes as a fight co-ordinator.",https://www.imdb.com/name/nm0711602/bio
"Jillian Gelfand was born on June 29, 2000 in New York, New York, USA. She is an actress, known for Silhouette (2020) and The Marvelous Mrs. Maisel (2017).",https://www.imdb.com/name/nm10076145/bio
"Terry Doyle was born on June 29, 1933 in Guelph, Ontario, Canada. He was an actor, known for Power Play (1978), War of the Worlds (1988) and Men of Yesterday (1936). He was married to Joyce Murphy. He died on June 3, 2005 in Grand Bend, Ontario.",https://www.imdb.com/name/nm0236503/bio
"Amanda Paller was born on June 29, 1978 in Burnaby, British Columbia, Canada. She is known for her work on Inception (2010), The Grey (2011) and Interstellar (2014).",https://www.imdb.com/name/nm1603012/bio
"Claude Montana was born on June 29, 1949 in Paris, France. He is an actor, known for Ready to Wear (1994), Fashion! (2012) and 86-60-86 (1994). He was previously married to Wallis Franken.",https://www.imdb.com/name/nm0598907/bio
"Joe E. Stabile was born on June 29, 1916 in Newark, New Jersey, USA. He is known for his work on The Big Mouth (1967), Three on a Couch (1966) and Hook, Line and Sinker (1969). He died on June 19, 2004 in Las Vegas, Nevada, USA.",https://www.imdb.com/name/nm0820898/bio
"Skoglund grew up in Gothenburg. She started working in an office but took acting classes in her spare time. Discovered by director Schamyl Bauman who gave her a role in his Vingslag i natten (1953). Her acting interest took her to the Royal Dramatic Theatre's acting school in 1951, and after graduation in 1954, she worked at the city theatre in Hälsingborg for one year and at the city theatre in Uppsala for more than a year when she was killed in a tragic accident when she was crossing the railroad. At the stage she was noticed for her title role in 'Anne Frank's diary' and in John Osborne's play 'Look back in anger'. An aspiring young actress, she only had time to make a few movies before her untimely death. Of particular interest are Swing it, fröken (1956) and Flickan i regnet (1955)",https://www.imdb.com/name/nm0804571/bio
"June Millarde was born on June 29, 1922 in New York City, New York, USA as June Elizabeth Millarde. She was an actress, known for Yankee Doodle Dandy (1942), Once Upon a Time (1944) and We Were Dancing (1942). She was married to Eric Stanley. She died on May 21, 1991 in Gaithersburg, Maryland, USA.",https://www.imdb.com/name/nm0587755/bio
"Joan Brosnan Walsh was born on June 29, 1938 in Greystones, Co Wicklow, Ireland. She was an actress, known for The Boxer (1997), Fatal Inheritance (1993) and Fair City (1989). She was married to Willie Brosnan-Walsh. She died on December 21, 2009 in Malahide, County Dublin, Ireland.",https://www.imdb.com/name/nm0909692/bio
"Mirja Mahir was born on June 29, 1974 in Freiburg, Baden-Württemberg, West Germany as Mirja Schmidt. She is an actress, known for Storm of Love (2005), Tatort (1970) and KMPD - Krass Mann Police Department (2007).",https://www.imdb.com/name/nm0773127/bio
"Yasuka Saito was born on June 29, 1987. He is an actor, known for GoGo Sentai Boukenger (2006), Juken sentai Gekiranger vs. Boukenger (2008) and GoGo Sentai Boukenger the Movie: The Greatest Precious (2006).",https://www.imdb.com/name/nm2240426/bio
"Irène Jouannet was born on June 29, 1945 in Roanne, Loire, France. She is a director and writer, known for L'autre Célia (1992), The Good Son (2001) and Intruders (1984).",https://www.imdb.com/name/nm0431030/bio
"Chef Rubio was born on June 29, 1983 in Frascati, Rome, Lazio, Italy as Gabriele Rubini. He is a writer and actor, known for Pechino Express (2012), Rubio alla ricerca del gusto perduto (2019) and Unti e bisunti (2013).",https://www.imdb.com/name/nm8238013/bio
"Joseph Jones was born on June 29, 1908 in Peru, Nebraska, USA as Joseph Jay Jones. He was an actor, known for Slacker (1990). He died on February 12, 1999 in Austin, Texas, USA.",https://www.imdb.com/name/nm0428460/bio
"Gisela Keiner was born on June 29, 1941 in Krefeld, Germany. She is an actress, known for Celestina (1967), Tatort (1970) and Achtung Zoll! (1980).",https://www.imdb.com/name/nm0445125/bio
"Glenn Durfort was born on June 29, 1954 in Paramaribo, Suriname as Glenn Kurth Durfort. He is an actor and director, known for Shooters (2002), We zijn weer thuis (1989) and Flikken Maastricht (2007).",https://www.imdb.com/name/nm0244033/bio
"Stanley Kaufman was born on June 29, 1912 in the USA as Stanley Lloyd Kaufman. He is known for his work on The Toxic Avenger (1984), Class of Nuke 'Em High (1986) and Mother's Day (1980). He died on September 4, 1993 in New York City, New York, USA.",https://www.imdb.com/name/nm0442267/bio
"Rafael Kubelík was born on June 29, 1914 as Jeronym Rafael Kubelik. He is known for his work on Jiný vzduch (1939), Ternos Caçadores (1969) and Palermo or Wolfsburg (1980). He was married to Elsie Morison and Ludmila Bertlová. He died on August 11, 1996 in Lucerne, Switzerland.",https://www.imdb.com/name/nm0473417/bio
"Alonso Quintero was born on June 29, 1993 in Santiago, Chile as Alonso Gonzalo Quintero Contreras. He is an actor, known for Mamá Mechona (2014), Aquí Mando Yo (2011) and Pobre Rico (2012).",https://www.imdb.com/name/nm2514062/bio
"Alan Whibley was born on June 29, 1942 in Surrey, England as Alan Sidney Whibley. He is known for his work on Reign of Fire (2002), No Escape (2015) and Excalibur (1981).",https://www.imdb.com/name/nm0924123/bio
"Guy Boucher was born on June 29, 1943 in Saint-Hyacinthe, Québec, Canada. He was an actor, known for Les Globe-trotters (1966), Au retour des oies blanches (1971) and Le major Plum Pouding (1969). He died on March 18, 2012 in Saint-Hyacinthe.",https://www.imdb.com/name/nm0098996/bio
"Jack Eskew was born on June 29, 1940 in Waco, Texas, USA as Jackson Whiteside Eskew Kenmore. He is known for his work on Lock Up (1989), The Thomas Crown Affair (1999) and Spy Hard (1996). He was married to Sally Stevens, Sharon V. Risch, Judy Treon Jinkins (re-married) and Judy Treon Jinkins. He died in 2016.",https://www.imdb.com/name/nm0260648/bio
"Frédéric Grendel was born on June 29, 1924 in Paris, France. He was a writer, known for Diabolique (1955), Three Fables of Love (1962) and Violette (1978). He died on November 25, 2001 in Paris.",https://www.imdb.com/name/nm0340190/bio
